,path,project,product,domain,driving_model,experiment,ensemble,rcm_model,rcm_version,time_frequency,variable,version,period_start,period_end,latest,correction,reference_dataset
132,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp45,r1i1p1,KNMI-RACMO22E,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
133,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp45/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp45,r1i1p1,KNMI-RACMO22E,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
134,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/RAW-NN/day/hurs/v20260512/hurs_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r1i1p1,KNMI-RACMO22E,BC2602,day,hurs,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
135,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/RAW-NN/day/pr/v20260512/pr_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r1i1p1,KNMI-RACMO22E,BC2602,day,pr,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
136,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r1i1p1,KNMI-RACMO22E,BC2602,day,sfcWind,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
137,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tas/v20260512/tas_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r1i1p1,KNMI-RACMO22E,BC2602,day,tas,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
138,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r1i1p1,KNMI-RACMO22E,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
139,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r1i1p1,KNMI-RACMO22E,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
140,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/hurs/v20260512/hurs_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_19511201-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,hurs,v20260512,1951-12-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
141,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/huss/v20260512/huss_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_19511201-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,huss,v20260512,1951-12-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
142,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/pr/v20260512/pr_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_19511201-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,pr,v20260512,1951-12-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
143,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_19511201-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,sfcWind,v20260512,1951-12-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
144,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/tas/v20260512/tas_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_19511201-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,tas,v20260512,1951-12-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
145,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_19511201-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,tasmax,v20260512,1951-12-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
146,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_19511201-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,tasmin,v20260512,1951-12-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
147,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/hurs/v20260512/hurs_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,hurs,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
148,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/huss/v20260512/huss_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,huss,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
149,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/pr/v20260512/pr_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,pr,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
150,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,sfcWind,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
151,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/tas/v20260512/tas_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,tas,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
152,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
153,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MOHC/ICHEC-EC-EARTH/rcp85/r12i1p1/MOHC-HadREM3-GA7-05/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,rcp85,r12i1p1,MOHC-HadREM3-GA7-05,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
154,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/historical/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/huss/v20260512/huss_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_19500102-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,MPI-CSC-REMO2009,BC2602,day,huss,v20260512,1950-01-02 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
155,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/historical/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/pr/v20260512/pr_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_19500102-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,MPI-CSC-REMO2009,BC2602,day,pr,v20260512,1950-01-02 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
156,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/historical/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_19500102-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,MPI-CSC-REMO2009,BC2602,day,sfcWind,v20260512,1950-01-02 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
157,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/historical/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tas/v20260512/tas_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_19500102-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tas,v20260512,1950-01-02 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
158,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/historical/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_19500102-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tasmax,v20260512,1950-01-02 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
159,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/historical/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MPI-M-MPI-ESM-LR_historical_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_19500102-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,historical,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tasmin,v20260512,1950-01-02 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
160,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/huss/v20260512/huss_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,MPI-CSC-REMO2009,BC2602,day,huss,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
161,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/pr/v20260512/pr_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,MPI-CSC-REMO2009,BC2602,day,pr,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
162,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,MPI-CSC-REMO2009,BC2602,day,sfcWind,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
163,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tas/v20260512/tas_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tas,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
164,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
165,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
166,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/huss/v20260512/huss_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,MPI-CSC-REMO2009,BC2602,day,huss,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
167,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/pr/v20260512/pr_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,MPI-CSC-REMO2009,BC2602,day,pr,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
168,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,MPI-CSC-REMO2009,BC2602,day,sfcWind,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
169,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tas/v20260512/tas_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tas,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
170,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tasmax,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
171,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp85/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmin/v20260512/tasmin_EUR-11_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,MPI-CSC-REMO2009,BC2602,day,tasmin,v20260512,2006-01-01 00:00:00,2100-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
172,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/hurs/v20260512/hurs_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r1i1p1,SMHI-RCA4,BC2602,day,hurs,v20260512,1970-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
173,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/pr/v20260512/pr_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r1i1p1,SMHI-RCA4,BC2602,day,pr,v20260512,1970-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
174,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/sfcWind/v20260512/sfcWind_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r1i1p1,SMHI-RCA4,BC2602,day,sfcWind,v20260512,1970-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
175,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/SMHI/ICHEC-EC-EARTH/historical/r1i1p1/SMHI-RCA4/RAW-NN/day/tas/v20260512/tas_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_SMHI-RCA4_RAW-NN_day_19700101-20051231.nc,CORDEX5-Adjust,bias-adjusted-input,EUR-11,ICHEC-EC-EARTH,historical,r1i1p1,SMHI-RCA4,BC2602,day,tas,v20260512,1970-01-01 00:00:00,2005-12-31 00:00:00,True,ERA5 regrid,ERA5-1976-2005
