,path,project,product,domain,institute,driving_model,experiment,ensemble,rcm_model,rcm_version,time_frequency,variable,version,period_start,period_end,climatology,latest,directory
902,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_19810101-19851231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,1981-01-01T00:00:00,1985-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
903,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_19510101-19551231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,1951-01-01T00:00:00,1955-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
904,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_19610101-19651231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,1961-01-01T00:00:00,1965-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
905,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_19860101-19901231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,1986-01-01T00:00:00,1990-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
906,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_19710101-19751231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,1971-01-01T00:00:00,1975-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
907,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_19560101-19601231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,1956-01-01T00:00:00,1960-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
908,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_19760101-19801231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,1976-01-01T00:00:00,1980-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
909,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_20010101-20051231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,2001-01-01T00:00:00,2005-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
910,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919/tasmax_EUR-11_MOHC-HadGEM2-ES_historical_r1i1p1_IPSL-WRF381P_v1_day_19660101-19701231.nc,CORDEX,output,EUR-11,IPSL,MOHC-HadGEM2-ES,historical,r1i1p1,IPSL-WRF381P,v1,day,tasmax,v20190919,1966-01-01T00:00:00,1970-12-31T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/IPSL/MOHC-HadGEM2-ES/historical/r1i1p1/IPSL-WRF381P/v1/day/tasmax/v20190919
911,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20810101-20851230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2081-01-01T00:00:00,2085-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
912,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20110101-20151230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2011-01-01T00:00:00,2015-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
913,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20510101-20551230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2051-01-01T00:00:00,2055-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
914,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20860101-20901230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2086-01-01T00:00:00,2090-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
915,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20310101-20351230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2031-01-01T00:00:00,2035-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
916,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20260101-20301230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2026-01-01T00:00:00,2030-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
917,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20960101-20991230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2096-01-01T00:00:00,2099-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
918,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20710101-20751230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2071-01-01T00:00:00,2075-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
919,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20910101-20951230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2091-01-01T00:00:00,2095-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
920,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20060101-20101230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2006-01-01T00:00:00,2010-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
921,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20560101-20601230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2056-01-01T00:00:00,2060-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
922,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20460101-20501230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2046-01-01T00:00:00,2050-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
923,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20210101-20251230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2021-01-01T00:00:00,2025-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
924,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20160101-20201230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2016-01-01T00:00:00,2020-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
925,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20410101-20451230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2041-01-01T00:00:00,2045-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
926,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20360101-20401230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2036-01-01T00:00:00,2040-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
927,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20610101-20651230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2061-01-01T00:00:00,2065-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
928,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20760101-20801230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2076-01-01T00:00:00,2080-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
929,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_UHOH-WRF361H_v1_day_20660101-20701230.nc,CORDEX,output,EUR-11,UHOH,MOHC-HadGEM2-ES,rcp85,r1i1p1,UHOH-WRF361H,v1,day,tasmax,v20170524,2066-01-01T00:00:00,2070-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/UHOH/MOHC-HadGEM2-ES/rcp85/r1i1p1/UHOH-WRF361H/v1/day/tasmax/v20170524
930,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20060101-20101230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2006-01-01T00:00:00,2010-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
931,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20760101-20801230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2076-01-01T00:00:00,2080-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
932,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20460101-20501230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2046-01-01T00:00:00,2050-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
933,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20860101-20901230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2086-01-01T00:00:00,2090-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
934,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20110101-20151230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2011-01-01T00:00:00,2015-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
935,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20360101-20401230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2036-01-01T00:00:00,2040-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
936,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20410101-20451230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2041-01-01T00:00:00,2045-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
937,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20260101-20301230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2026-01-01T00:00:00,2030-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
938,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20910101-20951230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2091-01-01T00:00:00,2095-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
939,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20610101-20651230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2061-01-01T00:00:00,2065-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
940,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20960101-20991230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2096-01-01T00:00:00,2099-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
941,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20510101-20551230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2051-01-01T00:00:00,2055-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
942,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20660101-20701230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2066-01-01T00:00:00,2070-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
943,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20710101-20751230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2071-01-01T00:00:00,2075-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
944,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512/tasmax_EUR-11_MOHC-HadGEM2-ES_rcp85_r1i1p1_DMI-HIRHAM5_v2_day_20310101-20351230.nc,CORDEX,output,EUR-11,DMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,DMI-HIRHAM5,v2,day,tasmax,v20190512,2031-01-01T00:00:00,2035-12-30T00:00:00,False,True,/bdd/CORDEX/output/EUR-11/DMI/MOHC-HadGEM2-ES/rcp85/r1i1p1/DMI-HIRHAM5/v2/day/tasmax/v20190512
