,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical
13993,2055,2055-08-17 12:00:00,2055-08-24 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1227,,,,,1.3709472731920096,90175.4512834179,62086.29038972525,496690.3231178021,8,3.415546,100770.80782997215,,,6546242.0,7509732.0,7525205.5,8679138.0,8520398.0,9795672.0,7590767.0,8832005.0,7219545.0,8358229.0,2.660884919382709,0.3326106149228386,,36425304.0,41765256.0,47256456.0,42164676.0,40036628.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(52.11416745139088), np.float64(30.805876941395265))",2055-08-20 12:00:00,"(np.float64(52.102842535619914), np.float64(30.802349917547033))","(np.float64(52.1263285951617), np.float64(30.809664399507003))",False,False,False,False,False,True
13994,2055,2055-08-17 12:00:00,2055-08-23 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1228,,,,,1.8762050203723692,166150.3252592649,105530.84011872033,738715.8808310422,7,5.549073,126078.40298466904,,,834606.75,519554.2,1039835.75,657130.25,1123183.2,711017.0,968168.6,609859.1,890450.2,577128.25,22.031039051647177,3.147291293092454,,3544833.0,4404436.0,4758338.0,4102454.0,3771786.5,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(66.34712954635818), np.float64(19.006525639725137))",2055-08-20 12:00:00,"(np.float64(66.42866812047595), np.float64(19.061193275766833))","(np.float64(66.23790430300025), np.float64(18.933295442667298))",False,False,False,False,False,True
13995,2056,2056-06-12 12:00:00,2056-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1231,,,,,2.779344265232303,1733936.248795669,379465.4946163275,24665257.150061287,65,13.104952,23314480.88103615,,,168629000.0,2181108500.0,185407170.0,2390681600.0,207279250.0,2680020200.0,186107260.0,2403839500.0,174405820.0,2242185500.0,271.6630739558093,4.179431907012452,,2372378600.0,2597783300.0,2908706800.0,2610045000.0,2433853400.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(40.89735524263186), np.float64(32.62330791557736))",2056-08-01 12:00:00,"(np.float64(41.57148509469151), np.float64(34.54101959769303))","(np.float64(40.54107874219291), np.float64(31.609800495801178))",False,False,False,False,False,True
13996,2056,2056-06-27 12:00:00,2056-07-04 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1238,,,,,2.802296585736028,56145.11668484509,33670.7077010917,269365.6616087336,8,8.067646,184657.45584249243,,,99355.37,387750.5,126257.266,486318.4,127413.125,498906.94,112121.016,433569.44,107977.92,410902.5,14.810866928776424,1.851358366097053,,481582.28,610947.3,621151.8,544809.75,522151.5,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(64.99113093510823), np.float64(-18.87035633899516))",2056-06-30 12:00:00,"(np.float64(65.04525227543321), np.float64(-18.930908732077548))","(np.float64(64.92519716191573), np.float64(-18.79658788226836))",False,False,False,False,False,True
13997,2056,2056-08-04 12:00:00,2056-08-29 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1240,,,,,2.332492350153427,76525.92961188089,25497.341371586743,535444.1688033217,21,6.233704,25031.36728205973,,,243428.7,513761.25,284836.88,573415.1,300829.6,614996.75,268347.0,559317.0,252506.05,526108.44,19.89461695545305,0.9473627121644308,,2107316.0,2420656.2,2587811.8,2319918.8,2183414.5,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(64.70876886205072), np.float64(-18.993756866067216))",2056-08-23 12:00:00,"(np.float64(64.79279451286607), np.float64(-18.884514696790472))","(np.float64(64.63683335659836), np.float64(-19.087280576831514))",False,False,False,False,False,True
13998,2056,2056-07-27 12:00:00,2056-08-07 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1241,,,,,1.345799534793551,186569.8209167625,103083.78546677117,1237005.4256012542,12,5.02464,938649.8597858056,,,1068188.2,4864285.5,1331356.1,6045531.0,1442718.4,6541320.0,1222772.2,5545978.0,1135218.5,5115091.0,26.600523389328565,2.216710282444047,,6891213.5,8556603.0,9302996.0,7910316.5,7323375.5,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(67.67809231797027), np.float64(22.534678912186386))",2056-08-02 12:00:00,"(np.float64(67.56944209815829), np.float64(22.626032635819964))","(np.float64(67.79662509046805), np.float64(22.435015881968635))",False,False,False,False,False,True
13999,2056,2056-08-27 12:00:00,2056-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1242,,,,,3.079132467667695,502622.7424452012,462436.9316145809,2312184.6580729047,5,10.709907,2147335.4959963914,,,40093670.0,166378600.0,44407660.0,184235250.0,49083930.0,203116510.0,44112850.0,181741340.0,41714210.0,172007170.0,31.14071431307068,6.228142862614136,,182849920.0,202538100.0,223803040.0,200966060.0,190094420.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(40.13632150854865), np.float64(-4.1601583131707915))",2056-08-29 12:00:00,"(np.float64(40.156033606457754), np.float64(-4.3110810063265195))","(np.float64(40.108987482795264), np.float64(-3.950879483463654))",False,False,False,False,False,True
14000,2057,2057-07-03 12:00:00,2057-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1244,,,,,1.804523136445248,1514429.4496942065,156819.57688239875,8311437.574767131,53,9.265106,4765432.239149984,,,172477570.0,517744930.0,190618580.0,573154200.0,213489540.0,642482000.0,191723420.0,576645300.0,180128320.0,543395460.0,996.1748782379768,18.79575241958447,,884571400.0,977073860.0,1094035200.0,982877700.0,922104000.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(42.23040265880721), np.float64(25.71496344830719))",2057-08-13 12:00:00,"(np.float64(40.55426901763505), np.float64(18.469764902483217))","(np.float64(43.20911638722576), np.float64(29.945518284589355))",False,False,False,False,False,True
14001,2057,2057-08-09 12:00:00,2057-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1245,,,,,2.276240929654739,80740.72275077272,28786.356263176785,662086.194053066,23,7.7216616,48478.36813370782,,,243732.94,58325.99,288683.28,74483.49,307869.38,67132.766,273643.75,65764.34,257509.6,68419.32,88.36716349941622,3.84205058693114,,1544786.0,1853963.2,1957733.1,1755508.5,1661402.8,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(64.92875939173035), np.float64(-18.52970878571489))",2057-08-19 12:00:00,"(np.float64(64.63349948827214), np.float64(-19.00246176134325))","(np.float64(65.2893974335369), np.float64(-17.952276139453232))",False,False,False,False,False,True
14002,2057,2057-06-16 12:00:00,2057-06-29 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1249,,,,,1.9442877713381848,606579.564751672,228714.66279990732,3202005.2791987024,14,8.058704,2757358.118022698,,,133440630.0,587471360.0,146804060.0,647453600.0,162070660.0,713845200.0,146550880.0,646064640.0,137797950.0,607076540.0,42.52468995706258,3.0374778540758984,,653217400.0,718290050.0,793888060.0,717347000.0,673998500.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(51.07321315403477), np.float64(12.901430498456996))",2057-06-24 12:00:00,"(np.float64(51.2498845398992), np.float64(12.80195838523527))","(np.float64(50.889633696892155), np.float64(13.004792095224486))",False,False,False,False,False,True
14003,2057,2057-07-12 12:00:00,2057-07-16 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1251,,,,,2.009776853443684,97643.46695876772,80554.81659577318,402774.0829788659,5,5.6232305,459495.1955407151,,,14301708.0,66558080.0,15732270.0,73136640.0,17391924.0,80948670.0,15611440.0,72710180.0,14754368.0,68621070.0,13.5854076513474,2.71708153026948,,58538388.0,64399996.0,71200770.0,63905900.0,60392188.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(52.56404994400594), np.float64(22.922848033732105))",2057-07-14 12:00:00,"(np.float64(52.621727478156956), np.float64(22.917050947888338))","(np.float64(52.49987054920625), np.float64(22.929298612220453))",False,False,False,False,False,True
14004,2057,2057-07-28 12:00:00,2057-08-03 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1254,,,,,2.4031985089427184,229650.4206514281,147249.11919149486,1030743.8343404636,7,6.1585145,943294.0101302792,,,21212396.0,80478216.0,24161536.0,91767860.0,27016626.0,102709780.0,24148964.0,91602510.0,23461904.0,88731740.0,11.441829377761414,1.6345470539659162,,96167624.0,109435290.0,122357736.0,109312860.0,106230664.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(50.80804262895179), np.float64(29.897338042437767))",2057-07-31 12:00:00,"(np.float64(50.76365668344949), np.float64(29.918458943651782))","(np.float64(50.862131748870766), np.float64(29.871599918677337))",False,False,False,False,False,True
14005,2057,2057-08-05 12:00:00,2057-08-12 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1255,,,,,2.3076142744435355,67987.61707576292,47762.36694307575,382098.935544606,8,7.147302,172324.14638000325,,,5541998.0,15390243.0,6013568.0,16673224.0,6654965.0,18463664.0,6019391.5,16737488.0,5624525.0,15597102.0,27.967132926048848,3.495891615756106,,31216908.0,33876150.0,37519120.0,33923696.0,31715236.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(53.157459710769004), np.float64(-7.926812889089928))",2057-08-08 12:00:00,"(np.float64(53.10103425318567), np.float64(-7.708739551608804))","(np.float64(53.20038460033197), np.float64(-8.092709176491397))",False,False,False,False,False,True
14006,2058,2058-07-13 12:00:00,2058-08-04 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1257,,,,,2.2162090029672243,302771.53647734434,111104.50034835513,2555403.508012168,23,8.359156,2917676.908164076,,,30641976.0,241814780.0,34038200.0,269118560.0,38129210.0,301426050.0,34007496.0,268365780.0,31882730.0,252504580.0,34.21886470430638,1.4877767262741903,,222261470.0,247349840.0,276850430.0,246830640.0,232130110.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(38.691306884494686), np.float64(-4.799053757749852))",2058-07-21 12:00:00,"(np.float64(38.76485705416709), np.float64(-4.604468375593777))","(np.float64(38.63094080079904), np.float64(-4.958759133243944))",False,False,False,False,False,True
14007,2058,2058-06-01 12:00:00,2058-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1258,,,,,2.4890755204852884,2729227.063826808,285851.967518063,22868157.40144504,80,10.654157,7479931.514898857,,,306891970.0,805979400.0,340927870.0,897856400.0,382780800.0,1007595200.0,342223100.0,903158500.0,322628450.0,851532160.0,594.8523431523689,7.435654289404612,,2351648500.0,2610686000.0,2936903000.0,2630108000.0,2468660200.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(42.61684513225162), np.float64(20.213487494688728))",2058-06-25 12:00:00,"(np.float64(42.89948021845684), np.float64(22.14679109173469))","(np.float64(41.86312921845679), np.float64(15.057858351630786))",False,False,False,False,False,True
14008,2058,2058-06-08 12:00:00,2058-08-31 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1259,,,,,3.078578077378277,85700.91954930763,15037.706581412109,751885.3290706053,50,10.694843,118970.10414358042,,,110523.39,87227.97,133915.38,93366.29,146726.55,98100.04,126403.375,91301.3,114906.555,87387.92,5.362980261723748,0.1072596052344749,,949780.94,1155144.0,1273051.9,1096497.5,996469.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(65.12848064994641), np.float64(-17.31110651145426))",2058-08-21 12:00:00,"(np.float64(65.10253414166338), np.float64(-17.332824138803282))","(np.float64(65.14789907402806), np.float64(-17.294852991199793))",False,False,False,False,False,True
14009,2058,2058-07-03 12:00:00,2058-07-09 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1261,,,,,2.4316690828263177,130059.29343540008,92257.3519496879,645801.4636478153,7,7.429987,846245.645926914,,,409048.44,2702452.8,519100.62,3406130.5,549479.5,3586778.2,460943.12,3006024.5,425674.12,2758337.2,25.343632866120235,3.6205189808743192,,2015408.0,2541396.2,2703362.5,2279525.0,2106920.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(68.16039581433657), np.float64(21.165582450792655))",2058-07-06 12:00:00,"(np.float64(68.10600856086663), np.float64(20.956187742387286))","(np.float64(68.23604445912959), np.float64(21.456834994487533))",False,False,False,False,False,True
14010,2058,2058-07-04 12:00:00,2058-07-15 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1262,,,,,2.54120153128517,459280.13149333047,190268.5236933973,2283222.2843207684,12,10.627258,1265746.7545472337,,,46044796.0,134493580.0,50589580.0,147782200.0,57161770.0,167251040.0,50814770.0,148479800.0,47173056.0,137924580.0,179.51753276981907,14.959794397484922,,227301340.0,249908160.0,282470430.0,251121740.0,233328370.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(41.42467336662751), np.float64(31.021416090165804))",2058-07-08 12:00:00,"(np.float64(41.00250150752598), np.float64(30.220821443424224))","(np.float64(41.93039710500866), np.float64(31.980456132625655))",False,False,False,False,False,True
14011,2059,2059-07-11 12:00:00,2059-08-22 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1266,,,,,2.4620726781092364,683474.8675542291,185391.1252027202,7601036.133311529,41,15.110376,8959212.208848838,,,52402244.0,701484400.0,57699520.0,771338600.0,65199224.0,870495740.0,58053720.0,774988300.0,53432376.0,712586800.0,83.17240546646056,2.0285952552795257,,597462900.0,656992450.0,741194560.0,659978750.0,607126400.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(39.30212984386621), np.float64(37.196234404440965))",2059-08-04 12:00:00,"(np.float64(39.67144480805221), np.float64(37.31138419547883))","(np.float64(38.94334279115757), np.float64(37.084367141662845))",False,False,False,False,False,True
14012,2059,2059-06-03 12:00:00,2059-06-17 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1268,,,,,1.8892267655617765,1129091.8555379617,515269.9762777047,7729049.644165572,15,6.554804,3092227.718794288,,,92031336.0,282750460.0,104178540.0,319619780.0,117816350.0,360973570.0,102812350.0,314876830.0,95279550.0,291572260.0,289.21065479716094,19.28071031981073,,617258240.0,698634240.0,790477200.0,688963600.0,637814460.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(55.70867037003633), np.float64(32.74908878826881))",2059-06-10 12:00:00,"(np.float64(56.01886880577589), np.float64(30.40311126350226))","(np.float64(55.426238792247766), np.float64(34.885070332458774))",False,False,False,False,False,True
14013,2059,2059-06-06 12:00:00,2059-06-20 12:00:00,MPI-CSC_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_tasmax_v20260512,1269,,,,,0.9206727626125006,61512.8807510823,28918.99108982502,433784.8663473754,15,3.2680116,7111.489310540648,,,8761666.0,835300.8,9754937.0,942928.2,10753654.0,1014922.9,9640683.0,919473.06,9136093.0,870805.3,83.27960124123535,5.551973416082357,,63083584.0,70050530.0,77284880.0,69283950.0,65537144.0,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,RAW-NN,r1i1p1,v20260512,noleap,False,ERA5,/scratchu/tmandonnet/CORDEX5-Adjust/bias-adjusted-input/EUR-11/MPI-CSC/MPI-M-MPI-ESM-LR/rcp45/r1i1p1/MPI-CSC-REMO2009/RAW-NN/day/tasmax/v20260512/tasmax_EUR-11_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_RAW-NN_day_20060101-21001231.nc,"(np.float64(49.109896559028925), np.float64(23.896778151866883))",2059-06-12 12:00:00,"(np.float64(49.45621824171581), np.float64(23.999141142337827))","(np.float64(48.721100581634225), np.float64(23.78186094939654))",False,False,False,False,False,True
