,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical,Relative spatial extent (%),Relative mean spatial extent (%),Relative accumulated area (%),Exposed_population_ssp1_all_period,HWMId_pop_ssp1_all_period,Exposed_population_ssp2_all_period,HWMId_pop_ssp2_all_period,Exposed_population_ssp3_all_period,HWMId_pop_ssp3_all_period,Exposed_population_ssp4_all_period,HWMId_pop_ssp4_all_period,Exposed_population_ssp5_all_period,HWMId_pop_ssp5_all_period,Total_exposed_population_ssp1_all_period,Total_exposed_population_ssp2_all_period,Total_exposed_population_ssp3_all_period,Total_exposed_population_ssp4_all_period,Total_exposed_population_ssp5_all_period
19224,2000,2000-08-24 12:00:00,2000-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,456,,,,,1.9255946197138,667395.1174372591,417319.5129638808,3338556.103711047,8,7.710907,725650.67373726,109735352.29926649,128519134.93947114,,,,,,,,,,,35.9545095722854,4.4943136965356745,539224812.1543033,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(47.63932608603206), np.float64(10.125295173615642))",2000-08-28 12:00:00,"(np.float64(47.70451588509966), np.float64(9.886919720636358))","(np.float64(47.583209354762566), np.float64(10.330493708162537))",False,False,False,False,False,True,7.781401585488813,4.865679467812166,0.4231025624184494,109735352.29926649,128519134.93947114,109735352.29926649,128519134.93947114,109735352.29926649,128519134.93947114,109735352.29926649,128519134.93947114,109735352.29926649,128519134.93947114,539224812.1543033,539224812.1543033,539224812.1543033,539224812.1543033,539224812.1543033
19225,2001,2001-06-01 12:00:00,2001-07-04 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,459,,,,,2.3333934211019454,1782623.8863066195,504926.24800509046,10603451.2081069,21,7.648041,5292571.702583597,84688352.10385783,276278094.462514,,,,,,,,,,,1656.7075651356863,78.8908364350327,533240851.158941,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(52.77022034429798), np.float64(37.168504732062985))",2001-06-11 12:00:00,"(np.float64(55.311446829010166), np.float64(37.976962990783434))","(np.float64(40.73165232587063), np.float64(33.338590398879184))",False,False,False,False,False,True,20.78425803967705,5.887118146546961,1.3437987073639803,84688352.10385783,276278094.462514,84688352.10385783,276278094.462514,84688352.10385783,276278094.462514,84688352.10385783,276278094.462514,84688352.10385783,276278094.462514,533240851.158941,533240851.158941,533240851.158941,533240851.158941,533240851.158941
19226,2001,2001-07-13 12:00:00,2001-07-20 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,464,,,,,1.2320312188446048,82904.23841193147,52178.72169335729,417429.7735468584,8,4.901374,201077.95577285337,597666.9799077791,2004355.2071262707,,,,,,,,,,,11.398226122331309,1.4247782652914134,3903840.875587472,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(68.90375280877026), np.float64(32.492245785532546))",2001-07-17 12:00:00,"(np.float64(68.89035940075532), np.float64(32.37286739856795))","(np.float64(68.92074507975701), np.float64(32.64370162851154))",False,False,False,False,False,True,0.9666105660160035,0.608370629489419,0.05290179386864514,597666.9799077791,2004355.2071262707,597666.9799077791,2004355.2071262707,597666.9799077791,2004355.2071262707,597666.9799077791,2004355.2071262707,597666.9799077791,2004355.2071262707,3903840.875587472,3903840.875587472,3903840.875587472,3903840.875587472,3903840.875587472
19227,2001,2001-07-24 12:00:00,2001-08-12 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,466,,,,,2.526232128630598,615652.2431782146,296811.97991397383,5936239.598279476,20,10.699115,5757615.817258151,28362972.660606667,233328800.8594233,,,,,,,,,,,57.88103332771081,2.8940516663855407,178805943.76006892,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(59.69917483543699), np.float64(42.65466008181847))",2001-08-01 12:00:00,"(np.float64(59.592578540570194), np.float64(42.21295548204882))","(np.float64(59.81647904263656), np.float64(43.140735211888575))",False,False,False,False,False,True,7.178112659218046,3.460638459513144,0.7523127085898137,28362972.660606667,233328800.8594233,28362972.660606667,233328800.8594233,28362972.660606667,233328800.8594233,28362972.660606667,233328800.8594233,28362972.660606667,233328800.8594233,178805943.76006892,178805943.76006892,178805943.76006892,178805943.76006892,178805943.76006892
19228,2002,2002-06-01 12:00:00,2002-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,468,,,,,1.798116979269316,266295.3339720672,14568.998907199464,1340347.89946235,92,7.3076906,251938.9365423263,16344956.301783822,13907536.74831298,,,,,,,,,,,209.45549353158407,2.2766901470824363,78409686.3654776,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(40.56451795869745), np.float64(-5.285505555685887))",2002-06-18 12:00:00,"(np.float64(40.92357893435051), np.float64(-5.419237092788662))","(np.float64(39.110063468604785), np.float64(-4.743796910650427))",False,False,False,False,False,True,3.104833823081298,0.16986523909672474,0.16986523909672466,16344956.301783822,13907536.74831298,16344956.301783822,13907536.74831298,16344956.301783822,13907536.74831298,16344956.301783822,13907536.74831298,16344956.301783822,13907536.74831298,78409686.3654776,78409686.3654776,78409686.3654776,78409686.3654776,78409686.3654776
19229,2002,2002-08-25 12:00:00,2002-08-30 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,473,,,,,0.9913501406546116,125299.28530483364,87585.97139686877,525515.8283812127,6,2.8049994,38836.77956691138,8012969.954029299,1438247.7568265162,,,,,,,,,,,43.57665579932649,7.262775966554415,34491259.02516921,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(38.0601047175825), np.float64(32.40353572976548))",2002-08-27 12:00:00,"(np.float64(38.00291641386012), np.float64(32.22099551460759))","(np.float64(38.14756422106529), np.float64(32.68269904716085))",False,False,False,False,False,True,1.4609097847098147,1.0211965878792084,0.06659977747038316,8012969.954029299,1438247.7568265162,8012969.954029299,1438247.7568265162,8012969.954029299,1438247.7568265162,8012969.954029299,1438247.7568265162,8012969.954029299,1438247.7568265162,34491259.02516921,34491259.02516921,34491259.02516921,34491259.02516921,34491259.02516921
19230,2003,2003-06-01 12:00:00,2003-06-10 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,476,,,,,2.037192135208901,1107645.0340815356,601617.0609890431,6016170.609890431,10,7.3040895,1555190.0912979175,53923679.4544208,102656156.15427868,,,,,,,,,,,292.0887430251473,29.208874302514733,315277475.6371919,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(54.370853328170696), np.float64(38.00465739085235))",2003-06-04 12:00:00,"(np.float64(53.15294805656361), np.float64(39.09027017434827))","(np.float64(55.480243729246986), np.float64(37.015772270331574))",False,False,False,False,False,True,12.91443494141405,7.014471382729818,0.7624425416010672,53923679.4544208,102656156.15427868,53923679.4544208,102656156.15427868,53923679.4544208,102656156.15427868,53923679.4544208,102656156.15427868,53923679.4544208,102656156.15427868,315277475.6371919,315277475.6371919,315277475.6371919,315277475.6371919,315277475.6371919
19231,2003,2003-06-28 12:00:00,2003-07-15 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,480,,,,,1.519019989271161,335149.7811893467,95541.29476672328,1624202.0110342954,17,6.4414,1583193.965616535,8206314.86818324,39325556.48789651,,,,,,,,,,,56.23393219175504,3.3078783642208847,39243126.62049568,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(61.03558946529866), np.float64(16.14672390432758))",2003-07-08 12:00:00,"(np.float64(61.101152826842785), np.float64(16.518889741693318))","(np.float64(60.928965295680236), np.float64(15.541479261055885))",False,False,False,False,False,True,3.907632780918838,1.1139505866213126,0.20583869535393817,8206314.86818324,39325556.48789651,8206314.86818324,39325556.48789651,8206314.86818324,39325556.48789651,8206314.86818324,39325556.48789651,8206314.86818324,39325556.48789651,39243126.62049568,39243126.62049568,39243126.62049568,39243126.62049568,39243126.62049568
19232,2003,2003-06-25 12:00:00,2003-07-04 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,481,,,,,2.281025117540847,976700.699643599,469411.8797304168,4694118.797304167,10,6.1869936,3189955.1106388904,125515437.1505446,399477501.59796166,,,,,,,,,,,164.79452494601975,16.479452494601976,582521690.6674451,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(50.34799044720883), np.float64(18.546376602034584))",2003-06-28 12:00:00,"(np.float64(50.264461042349346), np.float64(17.49052028787475))","(np.float64(50.44627546886117), np.float64(19.78875179761429))",False,False,False,False,False,True,11.387707482695525,5.4730432539086316,0.5948960058596338,125515437.1505446,399477501.59796166,125515437.1505446,399477501.59796166,125515437.1505446,399477501.59796166,125515437.1505446,399477501.59796166,125515437.1505446,399477501.59796166,582521690.6674451,582521690.6674451,582521690.6674451,582521690.6674451,582521690.6674451
19233,2003,2003-07-03 12:00:00,2003-07-13 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,482,,,,,1.7706860390102792,171966.41885694736,96242.31966032083,1058665.5162635292,11,6.168525,789549.3896170671,12197559.19331289,52399804.06705111,,,,,,,,,,,90.75273938434734,8.250249034940667,73429422.11893922,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(55.051530317620205), np.float64(-5.631916683042604))",2003-07-08 12:00:00,"(np.float64(54.779883505231574), np.float64(-6.0653001843925995))","(np.float64(55.381248362924126), np.float64(-5.105886726439794))",False,False,False,False,False,True,2.0050188102703346,1.1221240899568685,0.13416701075571255,12197559.19331289,52399804.06705111,12197559.19331289,52399804.06705111,12197559.19331289,52399804.06705111,12197559.19331289,52399804.06705111,12197559.19331289,52399804.06705111,73429422.11893922,73429422.11893922,73429422.11893922,73429422.11893922,73429422.11893922
19234,2003,2003-07-16 12:00:00,2003-07-30 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,483,,,,,2.4624565496026363,93078.7147098516,30992.340833722857,464885.1125058429,15,6.722108,456362.9689119444,5925750.373961341,22658886.521418825,,,,,,,,,,,41.208380126354,2.747225341756933,29838776.73940291,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(58.44514937467941), np.float64(15.570558704327851))",2003-07-24 12:00:00,"(np.float64(58.65126072027013), np.float64(15.514280109953663))","(np.float64(58.28502875632235), np.float64(15.61427955484987))",False,False,False,False,False,True,1.0852384731247138,0.36135093560107173,0.058915913413218224,5925750.373961341,22658886.521418825,5925750.373961341,22658886.521418825,5925750.373961341,22658886.521418825,5925750.373961341,22658886.521418825,5925750.373961341,22658886.521418825,29838776.73940291,29838776.73940291,29838776.73940291,29838776.73940291,29838776.73940291
19235,2003,2003-07-19 12:00:00,2003-07-27 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,484,,,,,2.069897011326647,81722.28110919253,42064.26839246759,378578.4155322083,9,5.478708,204613.11812453825,30337321.96543163,84678094.96695462,,,,,,,,,,,6.8124579996498245,0.7569397777388693,134354620.88106292,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(51.22107528687813), np.float64(6.469733368048922))",2003-07-22 12:00:00,"(np.float64(51.20340069082581), np.float64(6.500337170302356))","(np.float64(51.244853187762665), np.float64(6.4285616108829755))",False,False,False,False,False,True,0.95282969739828,0.49044255225967415,0.047978075764533334,30337321.96543163,84678094.96695462,30337321.96543163,84678094.96695462,30337321.96543163,84678094.96695462,30337321.96543163,84678094.96695462,30337321.96543163,84678094.96695462,134354620.88106292,134354620.88106292,134354620.88106292,134354620.88106292,134354620.88106292
19236,2003,2003-07-19 12:00:00,2003-07-26 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,485,,,,,2.37929583646944,102503.23808343952,52905.22103484943,423241.76827879547,8,6.714454,388355.19198953576,27965622.599003103,95322793.51033646,,,,,,,,,,,191.0494607004952,23.88118258756189,112839963.7140586,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(54.62637003984989), np.float64(0.16217346831307936))",2003-07-21 12:00:00,"(np.float64(53.94829467812457), np.float64(-1.043459673375576))","(np.float64(55.14172160179663), np.float64(1.078480058664752))",False,False,False,False,False,True,1.1951224072525473,0.616841148646723,0.05363836075188896,27965622.599003103,95322793.51033646,27965622.599003103,95322793.51033646,27965622.599003103,95322793.51033646,27965622.599003103,95322793.51033646,27965622.599003103,95322793.51033646,112839963.7140586,112839963.7140586,112839963.7140586,112839963.7140586,112839963.7140586
19237,2003,2003-07-22 12:00:00,2003-08-03 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,486,,,,,1.8287965834142896,491346.7601805052,188845.9332134893,2454997.131775361,13,6.715107,1181904.886932765,105065062.70305562,243124036.55470896,,,,,,,,,,,312.2592498889018,24.01994229914629,523608407.4419269,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(49.20388544873348), np.float64(2.4811639043262614))",2003-07-29 12:00:00,"(np.float64(48.908305758588774), np.float64(4.346739188802007))","(np.float64(49.56873117633407), np.float64(0.1784103838626936))",False,False,False,False,False,True,5.728789975831378,2.201823186485485,0.3111271893946881,105065062.70305562,243124036.55470896,105065062.70305562,243124036.55470896,105065062.70305562,243124036.55470896,105065062.70305562,243124036.55470896,105065062.70305562,243124036.55470896,523608407.4419269,523608407.4419269,523608407.4419269,523608407.4419269,523608407.4419269
19238,2003,2003-08-01 12:00:00,2003-08-15 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,487,,,,,2.182431001530658,432397.0534531943,132170.1077629216,1982551.616443824,15,6.296857,1606588.1767395374,19345307.418231763,71925093.31479155,,,,,,,,,,,237.4175196134348,15.82783464089565,89060241.13769531,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(58.204310873516796), np.float64(26.269684990457957))",2003-08-05 12:00:00,"(np.float64(58.01617912970988), np.float64(24.007963092132236))","(np.float64(58.34781824526648), np.float64(27.99493219589804))",False,False,False,False,False,True,5.041473977546269,1.5410191942216456,0.2512531294926596,19345307.418231763,71925093.31479155,19345307.418231763,71925093.31479155,19345307.418231763,71925093.31479155,19345307.418231763,71925093.31479155,19345307.418231763,71925093.31479155,89060241.13769531,89060241.13769531,89060241.13769531,89060241.13769531,89060241.13769531
19239,2003,2003-08-19 12:00:00,2003-08-26 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,489,,,,,1.0360696758957904,142767.11813817473,87673.41691817038,701387.335345363,8,3.9934754,32608.029183088605,28460449.88766757,5942833.056768958,,,,,,,,,,,27.357727651885053,3.419715956485632,132295646.834152,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(49.0504673764421), np.float64(0.3949759854968784))",2003-08-21 12:00:00,"(np.float64(49.144370599665415), np.float64(0.5480143096911897))","(np.float64(48.97648529328384), np.float64(0.2744040430405579))",False,False,False,False,False,True,1.6645735792942753,1.0222161469085178,0.08888836060074068,28460449.88766757,5942833.056768958,28460449.88766757,5942833.056768958,28460449.88766757,5942833.056768958,28460449.88766757,5942833.056768958,28460449.88766757,5942833.056768958,132295646.834152,132295646.834152,132295646.834152,132295646.834152,132295646.834152
19240,2003,2003-08-23 12:00:00,2003-08-31 12:00:00,KNMI_ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,490,,,,,2.271505062928885,729721.9008930969,434311.7625411052,3908805.862869946,9,8.613256,675633.5537351015,61241669.93460242,40888474.48586978,,,,,,,,,,,111.06272985025564,12.340303316695072,329420978.05866754,,,,,,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,"(np.float64(56.07446271915958), np.float64(14.90472052177174))",2003-08-28 12:00:00,"(np.float64(55.566298534702156), np.float64(14.887969804690165))","(np.float64(56.56361185265032), np.float64(14.920844441946373))",False,False,False,False,False,True,8.508092145443753,5.063798264828487,0.49537156938539534,61241669.93460242,40888474.48586978,61241669.93460242,40888474.48586978,61241669.93460242,40888474.48586978,61241669.93460242,40888474.48586978,61241669.93460242,40888474.48586978,329420978.05866754,329420978.05866754,329420978.05866754,329420978.05866754,329420978.05866754
