,Year,Frequency,Nb hot days,Accumulated area summer,Mean duration summer,Max duration summer,Mean spatial extent summer,Max spatial extent summer,Mean accumulated area summer,Max accumulated area summer,Mean speed summer,Max speed summer,Mean distance summer,Max distance summer,temp_file_path,model,calendar,JJA duration,Relative accumulated area summer (%)
780,2005,7,48,6514302.3222113,10.285714285714286,17.0,172540.49693155944,353969.7852369061,930614.6174587572,2279286.027780963,6.664395136417851,18.01077253992474,64.22348192018246,166.98139672017496,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/historical/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_19500101-20051231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.8255718697769734
781,2006,2,36,6444855.641514471,21.0,35.0,605034.3781945426,662635.4208702918,3222427.8207572354,3741060.131712586,14.361412797885034,17.122063131415434,340.23877342501135,599.2722095995402,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.8167707390960713
782,2007,10,65,10874640.7547202,9.0,18.0,204294.07735506856,509507.9056869405,1087464.07547202,3130613.068429076,6.231231686969473,17.265015572077715,58.62747127093875,189.9151712928549,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.3781671554321862
783,2008,2,23,5593384.890016502,14.5,19.0,499130.4748277594,734445.9775356295,2796692.445008251,4191924.5789216114,5.851732588438161,6.806660933931939,89.14730008707532,129.32655774470683,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.7088619768671848
784,2009,4,29,8164602.069687382,7.25,8.0,449733.1296294544,949785.1453142111,2041150.5174218456,4248988.976136264,16.554432854763416,26.803361717586338,124.9832462393944,214.4268937406907,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.0347179887053026
785,2010,3,34,22296374.86994345,14.666666666666666,28.0,831625.528104989,1684624.0617854858,7432124.956647817,18347044.40739038,11.333059637164649,17.746614907093445,161.205305783208,296.27148048074133,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.8256686564677485
786,2011,2,20,2918007.574658412,10.0,11.0,277582.698529802,336445.61762104096,1459003.7873292058,1739314.1274765818,21.925888994106288,32.34832917804114,208.836449757128,291.13496260237025,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.3698055218008926
787,2012,6,51,10876465.18513446,10.166666666666666,16.0,312193.16154637485,669808.5799684285,1812744.19752241,4152270.558173853,8.507118099687025,17.269838734314483,107.2757755532261,276.3174197490317,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.3783983695137376
788,2013,5,44,7405667.178853595,12.0,24.0,230148.99888235625,339088.04091279063,1481133.4357707188,3195233.0097045223,9.431372123948837,32.10639287322501,105.5541293928587,256.8511429858001,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.9385364997485626
789,2014,8,65,7847272.847479907,14.875,30.0,197498.5368679168,622222.0351538041,980909.1059349884,2829814.914624274,9.661679773931052,18.357243991331817,161.07851746189948,422.2166118006318,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.994502158006219
790,2015,2,22,6839561.386119755,11.0,16.0,638228.6021587863,929905.3861047114,3419780.693059877,5370431.608668748,20.82458565011279,35.18442724842721,300.8696501428128,562.9508359748354,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.8667926667665826
791,2016,4,41,4650639.301206689,11.5,25.0,212561.7648854422,255127.3873524965,1162659.8253016723,1641866.1691916888,4.289863721190117,10.95822630656516,38.458851072666576,65.74935783939095,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.5893857536308162
792,2017,5,92,7689471.985474681,32.0,92.0,218888.83195807584,343633.4738705546,1537894.397094936,2818018.880018544,0.9186791406946389,2.188837337123658,26.548019790979016,65.97259313214502,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.9745037074808447
793,2018,9,82,20852286.28227789,15.88888888888889,31.0,402208.913976935,1091245.9542266382,2316920.6980308765,7273027.864284137,7.0900401224737175,13.6332510064686,121.71372873154029,250.635455128036,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.6426561316456043
794,2019,5,35,7063042.695027527,10.2,14.0,303571.72160034894,444294.7197728592,1412608.5390055054,2065827.400121269,17.071611593807635,49.931128654082535,162.40717157146722,399.4490292326603,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.8951149448754939
795,2020,1,92,39335130.81603543,92.0,92.0,4602455.76506468,4602455.76506468,39335130.81603543,39335130.81603543,11.310032542316376,11.310032542316376,1040.5229938931066,1040.5229938931066,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,4.985027695904175
796,2021,5,45,16772266.0643621,11.6,19.0,624259.8219253207,2060217.8775482285,3354453.2128724204,11670269.839821422,15.948453736325847,26.68387735658824,194.5152065391896,346.89040563564714,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.12558619024178
797,2022,5,92,18219761.01671807,29.0,92.0,515197.4979024373,1462227.7533683316,3643952.203343614,10915466.463992689,9.3391419776057,15.398365791134054,207.59962213593707,465.3024910584497,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.309030411157766
798,2023,8,92,10791184.558397736,26.125,92.0,238106.41424345752,741442.2377943618,1348898.069799717,4422210.298500001,9.937918456434328,16.604495960249743,221.8324245357983,543.1715793222643,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.3675905680043214
799,2024,6,92,29140621.89287674,27.666666666666668,92.0,757649.0750422139,2711248.169310311,4856770.315479456,20414483.63561394,9.685779808150606,15.137587725240024,204.0334372485453,504.7565432601996,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,3.6930551442997204
800,2025,4,92,3844860.95933731,36.75,92.0,192579.31874212355,337066.84754251264,961215.2398343276,1653544.2058440556,6.594360811465226,12.3624988340528,247.3274125293489,657.2165394139099,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.4872676910326593
801,2026,4,92,23401099.068130136,33.25,92.0,1043400.008806886,1882722.5951565604,5850274.767032534,10298786.358727526,21.54505837269508,29.363955959565462,750.264229499149,2084.8559695607464,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.965672785348162
802,2027,4,92,5583724.5024033785,32.75,92.0,237983.14036441292,388931.1549449293,1395931.1256008446,2385381.547880318,5.555528748300508,9.807344375957443,209.49989805310463,665.772472027995,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.7076376946846794
803,2028,2,92,35137222.59968958,72.0,92.0,2149023.826109248,4135772.0974683687,17568611.29984479,34178376.83436815,5.1344300730307655,5.491663008635742,376.82362397031466,505.23299679448826,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,4.453017549014903
804,2029,5,55,13670467.127377031,15.6,30.0,405465.9277630797,929779.2484806494,2734093.4254754065,7352609.458835809,11.035061762160865,19.766457290051864,217.2696885516099,592.993718701556,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.732488384610657
805,2030,4,92,8892057.39344569,55.75,92.0,297910.27618694934,581931.5942204226,2223014.3483614223,5109040.282387687,5.179527212320789,9.20420976927266,151.275831611869,285.3305028474524,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.1269100028472707
806,2031,4,27,8019817.170622066,12.25,22.0,395330.31155130616,648337.1364991047,2004954.2926555164,3198004.10328544,16.25575497392359,29.60154336372436,240.2983957107853,555.2623642607944,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.016369079808448
807,2032,5,92,13867816.645408817,35.6,92.0,401565.3829852314,873314.8205154694,2773563.329081763,7306840.754225614,14.400646440019916,54.07605606712624,510.5221785763553,2000.8140744836708,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.7574989233517848
808,2033,5,80,20330846.120872963,27.6,77.0,627261.6277731892,1869250.049011763,4066169.2241745926,10953221.70614325,9.884749979222804,36.05556343774028,310.2488884945581,1298.00028375865,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,2.5765728724207326
809,2034,10,92,13711398.742341455,23.7,92.0,270777.7486568076,661989.8021065476,1371139.8742341455,2773382.0749443355,13.317605469837678,73.54786404686969,241.5909853887371,956.122232609306,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.7376757382561812
810,2035,2,92,10316159.373213246,55.0,92.0,866361.9666286444,1064142.1305215014,5158079.686606623,6904099.954766501,6.662339971528748,7.473606544665639,336.4118352280161,538.2987526520508,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.3073895808645675
811,2036,3,92,2419859.726938089,35.0,92.0,159610.51972837097,224606.3153316849,806619.9089793629,1107147.1566541772,5.463585808777393,8.28255554404958,271.98129853379163,761.9951100525615,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,0.3066741487503033
812,2037,6,92,10311165.530016266,36.5,92.0,264038.51391060586,682449.6252325996,1718527.5883360442,5831971.166031597,8.594750228830753,18.370639815244694,389.1167458939965,1415.6772461923013,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,1.3067567001259124
813,2038,8,92,32234577.839708883,24.125,92.0,437644.90880232473,2402349.650358483,4029322.2299636095,26593415.31728678,4.674416672578253,9.668328667418702,108.87352795871868,410.6559676452361,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,4.085158990528143
814,2039,2,92,41389790.05496131,53.0,92.0,2009747.9710191148,3361323.1957232654,20694895.02748065,37294526.01087541,15.521621652231754,18.57003983386529,703.7576384845751,1147.534719295036,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/KNMI/ICHEC-EC-EARTH/rcp85/r1i1p1/KNMI-RACMO22E/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,KNMI_ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap,92,5.245419183086301
