,Year,Frequency,Nb hot days,Accumulated area summer,Mean duration summer,Max duration summer,Mean spatial extent summer,Max spatial extent summer,Mean accumulated area summer,Max accumulated area summer,Mean speed summer,Max speed summer,Mean distance summer,Max distance summer,temp_file_path,model,calendar
3395,2069,3,92,88396699.06349188,45.333333333333336,92,2525484.601704757,6741129.32430074,29465566.35449729,83486948.76784404,11.391560334586444,11.839326269373275,528.730462350399,1089.2180167823417,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3396,2070,4,92,97996000.95946856,41.75,92,1621069.165781679,4020258.22461304,24499000.239867143,77791912.03741236,6.319686049451353,10.3027262076948,230.8978249427243,471.9999153435778,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3397,2071,8,92,73639049.01325077,27.25,92,831606.8751671873,4356194.834824303,9204881.126656346,60435793.77210383,7.637465321114071,27.186270427252463,232.08213684128376,924.3331945265836,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3398,2072,4,92,122986662.18002485,28.0,92,2052156.759730984,7305751.501630934,30746665.54500621,118939665.5698142,7.999249287195006,9.346906517565085,156.74673969585348,445.9460697826543,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3399,2073,4,92,118368078.6904343,29.5,92,2070852.998443178,7602889.251325928,29592019.672608577,115505342.98269431,12.295039503986157,25.6042674463579,233.1074484245299,560.0600159633383,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3400,2074,2,92,172369588.3803184,49.0,92,4176675.378822031,8271029.735027645,86184794.1901592,172005646.25900424,7.939268458922298,11.77956788424669,223.8912791982437,377.10515109100726,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3401,2075,3,92,215931507.97306776,34.666666666666664,92,2376442.7185448576,6773231.200096363,71977169.32435592,214309625.9663536,7.335952845099805,15.219819596854135,179.80275481483363,450.0346616233225,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3402,2076,2,92,112360502.44829772,53.5,92,3041394.2208104003,6016851.998518324,56180251.22414886,111908694.8025279,3.552302320565376,6.747610690108192,313.067546377646,620.7801834899536,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3403,2077,2,92,166476110.01363587,54.5,92,4209091.293681596,8371247.595189091,83238055.00681794,166141696.60811722,6.498592480345872,10.187337855748156,492.50124175643566,937.2350827288304,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3404,2078,2,92,128287570.64846335,92.0,92,2448874.934556768,4587788.67502287,64143785.32423168,125010308.9409175,8.805739886183785,11.692649755083176,810.1280695289081,1075.723777467652,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3405,2079,3,92,124893365.31320114,35.0,92,2766083.415858596,7648090.563722428,41631121.771067046,121839229.02497175,12.64438402962731,27.828968469090967,350.64768945469024,852.0860143869221,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3406,2080,1,92,116455382.12029047,92.0,92,7589192.74415351,7589192.74415351,116455382.12029047,116455382.12029047,7.99840502367299,7.99840502367299,735.8532621779151,735.8532621779151,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3407,2081,3,92,167657871.3730027,63.66666666666666,92,2390823.4511758746,6669529.124924181,55885957.12433424,162633519.42910948,3.309131923260639,5.942249725336006,220.9890084319193,546.6869747309125,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3408,2082,3,92,104766300.71341838,44.333333333333336,92,2351219.045982161,6925344.977022558,34922100.23780613,104100757.50851798,2.2486306217052614,3.8250463140555766,136.74816810586518,268.7177906975392,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3409,2083,2,92,92844502.48843,51.0,92,3431866.647845219,6722541.348205623,46422251.24421501,92108451.80757068,9.77742971605822,10.17984740037868,515.1480405761081,936.5459608348384,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3410,2084,1,92,172947815.60552034,92.0,92,8120689.264308539,8120689.264308539,172947815.60552034,172947815.60552034,4.24743411010515,4.24743411010515,390.7639381296738,390.7639381296738,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3411,2085,2,92,187549623.60039297,48.0,92,4175630.41937578,8227022.552386439,93774811.80019648,187052670.45493248,2.088743052417226,4.177486104834452,192.1643608223848,384.3287216447696,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3412,2086,2,92,145350280.51745382,48.5,92,3933094.5824935497,7770097.174283976,72675140.25872691,144920682.9243825,2.128027528715013,2.63593462300276,125.30329374419512,242.50598531625388,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3413,2087,1,92,124200136.92479752,92.0,92,8227048.337253379,8227048.337253379,124200136.92479752,124200136.92479752,8.994133080533205,8.994133080533205,827.4602434090549,827.4602434090549,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3414,2088,1,92,238563798.3867572,92.0,92,8457708.838386834,8457708.838386834,238563798.3867572,238563798.3867572,4.903553436405489,4.903553436405489,451.126916149305,451.126916149305,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3415,2089,2,92,260680748.21858415,48.0,92,4274172.464548604,8445461.901908819,130340374.10929208,260269216.10983065,1.1626482916017526,2.3252965832035053,106.96364282736124,213.92728565472248,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3416,2090,3,92,242261360.49233663,35.333333333333336,92,2841291.683577107,8312994.829546649,80753786.83077888,241355411.46350816,1.1802013679758965,3.023043569837289,94.07909590314718,278.12000842503056,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3417,2091,1,92,283566838.6997532,92.0,92,8484101.766077144,8484101.766077144,283566838.6997532,283566838.6997532,2.455653426429803,2.455653426429803,225.92011523154187,225.92011523154187,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3418,2092,3,92,195757350.9141993,36.0,92,2981659.7330250195,8054478.074400359,65252450.30473311,191585991.78337115,11.417037317466594,24.435760855516715,136.67201134623326,244.3576085551672,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3419,2093,1,92,337943064.3817232,92.0,92,8554158.947129885,8554158.947129885,337943064.3817232,337943064.3817232,2.217838871649401,2.217838871649401,204.0411761917449,204.0411761917449,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3420,2094,1,92,239286121.1511939,92.0,92,8486393.623463115,8486393.623463115,239286121.1511939,239286121.1511939,2.4076194845032286,2.4076194845032286,221.50099257429704,221.50099257429704,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3421,2095,2,92,332381921.93164945,52.5,92,4339371.647405976,8501905.40004458,166190960.96582472,331492461.69745994,4.471215474255103,7.065617580932271,132.2599291846448,172.66682981717005,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3422,2096,2,92,217869938.255932,53.5,92,4103287.468431709,8158325.854288483,108934969.127966,217593423.9288026,2.884562569168035,3.115616754354133,163.21968358015465,286.63674140058026,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3423,2097,1,92,318038250.7987469,92.0,92,8570352.464327753,8570352.464327753,318038250.7987469,318038250.7987469,1.8197165510974769,1.8197165510974769,167.41392270096785,167.41392270096785,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3424,2098,1,92,165279903.9785258,92.0,92,7578554.677871198,7578554.677871198,165279903.9785258,165279903.9785258,7.015520330720494,7.015520330720494,645.4278704262855,645.4278704262855,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3425,2099,1,92,279993840.81009066,92.0,92,8566244.974880531,8566244.974880531,279993840.81009066,279993840.81009066,4.546091034965297,4.546091034965297,418.2403752168073,418.2403752168073,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp85/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3426,1975,1,10,794630.4246133215,10.0,10.0,136349.63138659517,136349.63138659517,794630.4246133215,794630.4246133215,11.051216199246111,11.051216199246111,110.51216199246112,110.51216199246112,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3427,1976,4,44,11208238.7361677,11.0,17.0,510141.9000732068,1451317.1583269078,2802059.684041925,8538338.114012921,13.35782053276574,29.66998911317014,180.3639712219361,504.3898149238924,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3428,1977,1,4,769845.0579342085,4.0,4.0,192461.26448355216,192461.26448355216,769845.0579342085,769845.0579342085,2.725788927229787e-13,2.725788927229787e-13,1.0903155708919145e-12,1.0903155708919145e-12,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
3429,1978,3,25,4107994.1380335945,8.333333333333334,10.0,274624.4558343576,639035.8874624148,1369331.3793445316,3120707.097295768,19.990196282228965,58.232071693666256,160.190889795823,465.8565735493301,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/MOHC/ICHEC-EC-EARTH/historical/r12i1p1/MOHC-HadREM3-GA7-05/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_historical_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_19511201-20051231.nc,MOHC_ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
